city,state_id,state_name,county_name,lat,lng,zips,status,date_completed
Douglassville,TX,Texas,Cass,33.1917,-94.3519,75560,,
Madrid,NM,New Mexico,Santa Fe,35.4032,-106.1538,87010,,
Fieldon,IL,Illinois,Jersey,39.1088,-90.4996,62031,,
Donnelly,ID,Idaho,Valley,44.7354,-116.0789,83638 83615,,
Imlay,NV,Nevada,Pershing,40.6581,-118.1441,89418,,
Valley Hi,OH,Ohio,Logan,40.3163,-83.6759,43360,,
Manchester,CA,California,Mendocino,38.9744,-123.6909,95459,,
Jamaica,IA,Iowa,Guthrie,41.8452,-94.307,50128,,
Windsor,FL,Florida,Indian River,27.7869,-80.4141,32963,,
Joplin,MT,Montana,Liberty,48.559,-110.773,59531,,
Clarksville,PA,Pennsylvania,Greene,39.9745,-80.044,15322,,
Sandyville,OH,Ohio,Tuscarawas,40.6467,-81.3671,44671,,
Olsburg,KS,Kansas,Pottawatomie,39.4319,-96.6148,66520,,
Phoenicia,NY,New York,Ulster,42.0789,-74.3088,12464,,
Bates City,MO,Missouri,Lafayette,39.0047,-94.0659,64011,,
Mendota,MN,Minnesota,Dakota,44.8877,-93.1607,55150,,
Cusick,WA,Washington,Pend Oreille,48.3333,-117.2944,99119 99180,,
Russell,AR,Arkansas,White,35.3621,-91.5101,72010 72139,,
Tustin,MI,Michigan,Osceola,44.1009,-85.4589,49688,,
Limestone,FL,Florida,Hardee,27.3672,-81.9048,33865,,
Smoot,WY,Wyoming,Lincoln,42.6191,-110.9197,83126,,
Kenefic,OK,Oklahoma,Bryan,34.1501,-96.3642,74729 74748,,
Delmont,SD,South Dakota,Douglas,43.2666,-98.1592,57330,,
Cushing,IA,Iowa,Woodbury,42.465,-95.6757,51018,,
Zap,ND,North Dakota,Mercer,47.2847,-101.9233,58580,,
Lakeline,OH,Ohio,Lake,41.6596,-81.4543,44095,,
Jet,OK,Oklahoma,Alfalfa,36.6664,-98.1814,73749,,
Cuyamungue Grant,NM,New Mexico,Santa Fe,35.8464,-105.9948,87506,,
Stotts City,MO,Missouri,Lawrence,37.1018,-93.9483,65756,,
Graball,TN,Tennessee,Sumner,36.4837,-86.4396,37066 37148,,
Hartstown,PA,Pennsylvania,Crawford,41.5511,-80.3825,16131,,
Riley,IN,Indiana,Vigo,39.3897,-87.3002,47871 47802,,
Scotsdale,MO,Missouri,Jefferson,38.3917,-90.5907,63051,,
Upper Stewartsville,NJ,New Jersey,Warren,40.7028,-75.1194,8886,,
Whitesboro,OK,Oklahoma,Le Flore,34.6965,-94.879,74949 74577,,
Ardencroft,DE,Delaware,New Castle,39.8056,-75.4862,19810,,
Seven Devils,NC,North Carolina,Avery,36.1493,-81.8114,28604,,
Cleghorn,IA,Iowa,Cherokee,42.8125,-95.7127,51014,,
Harrison,ID,Idaho,Kootenai,47.4674,-116.8033,83833,,
Rockdale,WI,Wisconsin,Dane,42.9717,-89.0318,53523,,
Idaville,PA,Pennsylvania,Adams,40.0199,-77.2034,17324 17337,,
Chugcreek,WY,Wyoming,Platte,42.0535,-104.9079,82201,,
Hollansburg,OH,Ohio,Darke,39.9986,-84.7927,45332,,
Taylorstown,PA,Pennsylvania,Washington,40.1566,-80.3869,15312 15323 15365,,
Ford,KS,Kansas,Ford,37.6366,-99.7538,67842,,
Virginia City,MT,Montana,Madison,45.2962,-111.9369,59755,,
Perrin,TX,Texas,Jack,33.0348,-98.0693,76486,,
Currie,MN,Minnesota,Murray,44.0704,-95.6668,56123,,
Shamrock Lakes,IN,Indiana,Blackford,40.4117,-85.4261,47348,,
Hecla,SD,South Dakota,Brown,45.8822,-98.152,57446,,
Wellington,IL,Illinois,Iroquois,40.5411,-87.6799,60973,,
Mount Hope,WI,Wisconsin,Grant,42.9697,-90.8596,53816,,
Dixon,MT,Montana,Sanders,47.3172,-114.3569,59831,,
Ludlow Falls,OH,Ohio,Miami,39.9981,-84.3392,45339,,
Desert Center,CA,California,Riverside,33.7378,-115.3666,92239,,
Toad Hop,IN,Indiana,Vigo,39.4568,-87.4639,47885,,
Jenera,OH,Ohio,Hancock,40.8995,-83.7271,45841,,
Asbury,MO,Missouri,Jasper,37.2729,-94.6052,64832,,
Victor,CA,California,San Joaquin,38.1385,-121.1987,95240 95253,,
Gantt,AL,Alabama,Covington,31.4092,-86.4842,36038 36421,,
Wilson Creek,WA,Washington,Grant,47.4231,-119.1176,98860,,
Livingston,KY,Kentucky,Rockcastle,37.298,-84.2157,40445,,
Slickville,PA,Pennsylvania,Westmoreland,40.4622,-79.5184,15684,,
Weyerhaeuser,WI,Wisconsin,Rusk,45.4251,-91.4145,54895,,
Old Harbor,AK,Alaska,Kodiak Island,57.2169,-153.3252,99643,,
Paxico,KS,Kansas,Wabaunsee,39.0689,-96.167,66526,,
Avalon,GA,Georgia,Stephens,34.5027,-83.1967,30577 30557,,
Roswell,OH,Ohio,Tuscarawas,40.4759,-81.348,44663,,
Virgie,KY,Kentucky,Pike,37.3323,-82.5824,41572,,
Williamson,IL,Illinois,Madison,38.9873,-89.7644,62088,,
South Shore,SD,South Dakota,Codington,45.1016,-96.93,57263,,
McIntosh,AL,Alabama,Washington,31.2649,-88.0284,36553,,
Gasconade,MO,Missouri,Gasconade,38.6702,-91.5599,65061,,
Hebron,TX,Texas,Denton,33.0437,-96.8794,75056 75010,,
Oden,AR,Arkansas,Montgomery,34.6215,-93.7862,71961,,
Camp Sherman,OR,Oregon,Jefferson,44.4492,-121.6496,97730,,
Pine Hill,NY,New York,Ulster,42.1308,-74.4668,12465 12410 12441,,
Grand River,IA,Iowa,Decatur,40.819,-93.9634,50108,,
Southern Ute,CO,Colorado,La Plata,37.0749,-107.5933,81137,,
Florida,OH,Ohio,Henry,41.3237,-84.2004,43545,,
Meansville,GA,Georgia,Pike,33.0508,-84.3083,30256,,
Coffee Springs,AL,Alabama,Geneva,31.1664,-85.9102,36318,,
Dennison,MN,Minnesota,Goodhue,44.4088,-93.0303,55018,,
Long Point,IL,Illinois,Livingston,41.0054,-88.893,61333,,
Thurman,IA,Iowa,Fremont,40.8202,-95.7488,51654,,
Bluffton,MN,Minnesota,Otter Tail,46.4696,-95.2337,56518 56482,,
Elderon,WI,Wisconsin,Marathon,44.7843,-89.248,54427 54499 54429,,
Mantee,MS,Mississippi,Webster,33.7226,-89.0597,39751,,
New Burnside,IL,Illinois,Johnson,37.5786,-88.7726,62967,,
Hambleton,WV,West Virginia,Tucker,39.0813,-79.6453,26269,,
Sheldon,WI,Wisconsin,Rusk,45.3119,-90.9567,54766,,
Mellette,SD,South Dakota,Spink,45.1544,-98.4983,57461,,
Jesterville,MD,Maryland,Wicomico,38.2897,-75.8928,21814,,
Bier,MD,Maryland,Allegany,39.5525,-78.8692,21502 21557,,
Cherokee Strip,CA,California,Kern,35.4698,-119.2617,93263,,
Lower Santan Village,AZ,Arizona,Pinal,33.1427,-111.7853,85147,,
Napoleon,MO,Missouri,Lafayette,39.1293,-94.0857,64074,,
Straughn,IN,Indiana,Henry,39.8083,-85.2909,47387,,
Phenix,VA,Virginia,Charlotte,37.0811,-78.7485,23959,,
Frontier,ND,North Dakota,Cass,46.8002,-96.8332,58104,,
Seibert,CO,Colorado,Kit Carson,39.298,-102.8695,80834,,
Garland,NE,Nebraska,Seward,40.9446,-96.9855,68360,,
Fisher,AR,Arkansas,Poinsett,35.4915,-90.9725,72429,,
Pierrepont Manor,NY,New York,Jefferson,43.7374,-76.0595,13674 13605 13661,,
Lutsen,MN,Minnesota,Cook,47.6715,-90.6885,55612,,
Villa Verde,TX,Texas,Hidalgo,26.1303,-97.9956,78596,,
Northrop,MN,Minnesota,Martin,43.7359,-94.4367,56075 56031,,
Carroll,NE,Nebraska,Wayne,42.2758,-97.1908,68723,,
Bryant,IL,Illinois,Fulton,40.4655,-90.0948,61519,,
Dunmor,KY,Kentucky,Muhlenberg,37.0753,-86.9951,42256 42339,,
Ocean City,WA,Washington,Grays Harbor,47.0762,-124.1619,98569,,
Realitos,TX,Texas,Duval,27.4454,-98.5303,78376,,
Oxbow Estates,AZ,Arizona,Gila,34.1824,-111.343,85541,,
Deer Park,WI,Wisconsin,St. Croix,45.1885,-92.3878,54007,,
Stout,IA,Iowa,Grundy,42.527,-92.7116,50673 50665,,
Bassfield,MS,Mississippi,Jefferson Davis,31.4959,-89.7449,39421,,
Nehawka,NE,Nebraska,Cass,40.8295,-95.9901,68413,,
Tillar,AR,Arkansas,Drew,33.7109,-91.4517,71670,,
Curtiss,WI,Wisconsin,Clark,44.9521,-90.435,54422,,
Jalapa,IN,Indiana,Grant,40.6263,-85.7464,46952,,
Reliance,SD,South Dakota,Lyman,43.88,-99.6018,57569,,
Aline,OK,Oklahoma,Alfalfa,36.5096,-98.4486,73716,,
Roxobel,NC,North Carolina,Bertie,36.2015,-77.2398,27872,,
Gresham,NE,Nebraska,York,41.0284,-97.4011,68367,,
Beardsley,MN,Minnesota,Big Stone,45.5577,-96.7139,56211,,
Sunizona,AZ,Arizona,Cochise,31.8841,-109.6328,85625,,
Samoa,CA,California,Humboldt,40.8146,-124.1893,95564,,
Shanksville,PA,Pennsylvania,Somerset,40.0173,-78.9069,15560 15563 15541,,
San Luis,NM,New Mexico,Sandoval,35.7009,-107.0431,87053,,
Montrose,GA,Georgia,Laurens,32.5595,-83.1535,31065,,
Larkspur,CO,Colorado,Douglas,39.2318,-104.892,80118,,
Stanwood,MI,Michigan,Mecosta,43.5805,-85.4481,49346,,
Danville,GA,Georgia,Twiggs,32.606,-83.246,31017,,
Delmita,TX,Texas,Starr,26.6851,-98.4231,78536,,
St. Charles,AR,Arkansas,Arkansas,34.3732,-91.1373,72140,,
Woodruff,UT,Utah,Rich,41.5212,-111.1639,84086,,
Little River,CA,California,Mendocino,39.2703,-123.7817,95456 95460,,
Elk Garden,WV,West Virginia,Mineral,39.3862,-79.1556,26717,,
Maxwell,NM,New Mexico,Colfax,36.5411,-104.5431,87728,,
Parral,OH,Ohio,Tuscarawas,40.5609,-81.495,44622,,
Mayview,MO,Missouri,Lafayette,39.0527,-93.8327,64071,,
Nanwalek,AK,Alaska,Kenai Peninsula,59.3302,-151.911,99603,,
White Shield,ND,North Dakota,McLean,47.6601,-101.8436,58775 58540,,
Garden,MI,Michigan,Delta,45.773,-86.5529,49835,,
Kansas,AL,Alabama,Walker,33.9029,-87.5568,35549 35501 35573,,
Burnett,WI,Wisconsin,Dodge,43.5065,-88.7084,53922,,
Roy,NM,New Mexico,Harding,35.9451,-104.1963,87743,,
Magness,AR,Arkansas,Independence,35.703,-91.4821,72562 72501 72553,,
Selden,KS,Kansas,Sheridan,39.5417,-100.5669,67757,,
Tulare,SD,South Dakota,Spink,44.7382,-98.5089,57476,,
La Vina,CA,California,Madera,36.8799,-120.1147,93637,,
Wind Ridge,PA,Pennsylvania,Greene,39.9113,-80.4319,15380 15337,,
Grygla,MN,Minnesota,Marshall,48.2996,-95.624,56727,,
Hornbrook,CA,California,Siskiyou,41.9079,-122.5596,96044,,
Harvel,IL,Illinois,Montgomery,39.3577,-89.5323,62538,,
Index,WA,Washington,Snohomish,47.8212,-121.5562,98256,,
Wyaconda,MO,Missouri,Clark,40.3921,-91.9261,63474,,
Radom,IL,Illinois,Washington,38.2798,-89.1921,62876,,
Cross Timbers,MO,Missouri,Hickory,38.0242,-93.2294,65634,,
Hazelton,ND,North Dakota,Emmons,46.4858,-100.2811,58544,,
Rodríguez Hevia,PR,Puerto Rico,Cidra,18.202,-66.1824,739,,
Mulberry,SC,South Carolina,Sumter,33.9565,-80.3315,29153,,
Hitterdal,MN,Minnesota,Clay,46.9778,-96.2584,56552,,
Alsey,IL,Illinois,Scott,39.5593,-90.4329,62082 62610 62694,,
Huttonsville,WV,West Virginia,Randolph,38.7138,-79.9766,26273,,
Ashville,PA,Pennsylvania,Cambria,40.5601,-78.5472,16613,,
Aneta,ND,North Dakota,Nelson,47.6795,-97.9897,58212,,
McNary,LA,Louisiana,Rapides,30.9895,-92.5794,71433,,
Ehrenfeld,PA,Pennsylvania,Cambria,40.3743,-78.7761,15956,,
St. Regis,MT,Montana,Mineral,47.3016,-115.1013,59866,,
Chickaloon,AK,Alaska,Matanuska-Susitna,61.804,-148.4103,99674,,
Little Browning,MT,Montana,Glacier,48.6252,-112.3501,59427,,
Mesic,NC,North Carolina,Pamlico,35.2034,-76.645,28515,,
Mobile City,TX,Texas,Rockwall,32.9228,-96.4111,75087,,
Ollie,IA,Iowa,Keokuk,41.1991,-92.0923,52576,,
Clear Creek,CA,California,Lassen,40.3023,-121.0531,96137,,
Arkansaw,WI,Wisconsin,Pepin,44.6334,-92.0222,54721,,
Colp,IL,Illinois,Williamson,37.8073,-89.0786,62921 62918,,
Vinton,OH,Ohio,Gallia,38.9776,-82.3374,45686,,
Hardesty,OK,Oklahoma,Texas,36.6147,-101.1936,73944,,
Sylvania,PA,Pennsylvania,Bradford,41.8029,-76.8607,16947 16945,,
Joice,IA,Iowa,Worth,43.3648,-93.4581,50446,,
Keller,WA,Washington,Ferry,48.0852,-118.7164,99140,,
Daviston,AL,Alabama,Tallapoosa,33.0556,-85.6371,36256,,
Augusta Springs,VA,Virginia,Augusta,38.1079,-79.3352,24411 24430,,
Jim Falls,WI,Wisconsin,Chippewa,45.0472,-91.2712,54748,,
Sand Coulee,MT,Montana,Cascade,47.4026,-111.172,59472,,
Organ,NM,New Mexico,Doña Ana,32.4251,-106.6024,88052,,
Hanging Rock,OH,Ohio,Lawrence,38.5599,-82.7274,45638,,
St. Martin,OH,Ohio,Brown,39.2117,-83.8844,45142,,
Burns,KS,Kansas,Marion,38.0897,-96.8877,66840,,
Buffalo,KS,Kansas,Wilson,37.7091,-95.6969,66717,,
Toronto,SD,South Dakota,Deuel,44.5723,-96.6414,57268,,
Rake,IA,Iowa,Winnebago,43.4806,-93.9202,50465,,
Lucas,IA,Iowa,Lucas,41.0322,-93.4611,50151,,
Gotebo,OK,Oklahoma,Kiowa,35.0711,-98.8744,73041,,
Richvale,CA,California,Butte,39.4937,-121.7507,95965,,
Daphnedale Park,CA,California,Modoc,41.5089,-120.5507,96101,,
Patriot,IN,Indiana,Switzerland,38.8366,-84.8293,47038,,
Bloomington,ID,Idaho,Bear Lake,42.1908,-111.4042,83261 83223 83272,,
Caulksville,AR,Arkansas,Logan,35.3017,-93.868,72951 72855,,
Magnolia,MN,Minnesota,Rock,43.6441,-96.0752,56158,,
Union,AL,Alabama,Greene,32.9938,-87.9071,35462,,
Burr Oak,IA,Iowa,Winneshiek,43.458,-91.8619,52101,,
Morristown,AZ,Arizona,Maricopa,33.8548,-112.6135,85342,,
Fountain Run,KY,Kentucky,Monroe,36.7238,-85.9561,42133,,
Helena,OH,Ohio,Sandusky,41.3403,-83.2921,43435,,
Mount Gretna,PA,Pennsylvania,Lebanon,40.2456,-76.4717,17064,,
Dundee,OH,Ohio,Tuscarawas,40.5868,-81.6069,44624,,
Washtucna,WA,Washington,Adams,46.7539,-118.3106,99371,,
Big Falls,MN,Minnesota,Koochiching,48.1794,-93.8092,56627,,
Ida,LA,Louisiana,Caddo,33.0001,-93.8949,71044,,
Ursina,PA,Pennsylvania,Somerset,39.8153,-79.3325,15424 15485,,
Linden,IA,Iowa,Dallas,41.6427,-94.27,50146,,
Argyle,GA,Georgia,Clinch,31.0732,-82.6489,31634 31623,,
Panama,IA,Iowa,Shelby,41.7263,-95.4754,51562,,
Rackerby,CA,California,Butte,39.4261,-121.3542,95966 95914,,
Hatfield,WI,Wisconsin,Jackson,44.4164,-90.7409,54754,,
Pocasset,OK,Oklahoma,Grady,35.178,-97.9592,73004 73079,,
St. Johns,IL,Illinois,Perry,38.0333,-89.24,62832,,
Walstonburg,NC,North Carolina,Greene,35.596,-77.6981,27888,,
Anniston,MO,Missouri,Mississippi,36.8243,-89.3267,63820,,
Woodloch,TX,Texas,Montgomery,30.2173,-95.4132,77385,,
Pleasant Dale,NE,Nebraska,Seward,40.7913,-96.933,68423,,
Conconully,WA,Washington,Okanogan,48.5585,-119.7522,98819,,
Ukiah,OR,Oregon,Umatilla,45.1344,-118.933,97880,,
Kinderhook,IL,Illinois,Pike,39.7037,-91.1526,62345,,
Gordon,OH,Ohio,Darke,39.9303,-84.5091,45304,,
Gilson,IL,Illinois,Knox,40.863,-90.1998,61436,,
Kossuth,MS,Mississippi,Alcorn,34.8726,-88.6428,38834,,
Franks Field,WI,Wisconsin,Ashland,46.5522,-90.5989,54806,,
Eastvale,PA,Pennsylvania,Beaver,40.7669,-80.3148,15010,,
Plaza,ND,North Dakota,Mountrail,48.026,-101.9594,58771,,
Jackson Center,PA,Pennsylvania,Mercer,41.2731,-80.1397,16133,,
Garrison,MN,Minnesota,Crow Wing,46.2992,-93.8262,56450,,
Arriba,CO,Colorado,Lincoln,39.2843,-103.274,80804,,
Nunam Iqua,AK,Alaska,Kusilvak,62.511,-164.8998,99666,,
South English,IA,Iowa,Keokuk,41.4521,-92.0905,52335,,
Kell,IL,Illinois,Marion,38.4912,-88.9032,62853,,
Cantril,IA,Iowa,Van Buren,40.6428,-92.0686,52542,,
Low Moor,VA,Virginia,Alleghany,37.7943,-79.8706,24457,,
South Lima,NY,New York,Livingston,42.8575,-77.6761,14485 14487,,
Curran,IL,Illinois,Sangamon,39.7421,-89.7783,62670,,
Bynum,TX,Texas,Hill,31.9689,-97.003,76631,,
Rio,IL,Illinois,Knox,41.1093,-90.3987,61472,,
Elliston,MT,Montana,Powell,46.5587,-112.4639,59728,,
Monroe,OK,Oklahoma,Le Flore,34.9937,-94.5155,74953 74940 74947,,
Oakdale,TN,Tennessee,Morgan,35.9896,-84.5573,37829,,
Geddes,SD,South Dakota,Charles Mix,43.254,-98.6974,57342,,
Dubois,IN,Indiana,Dubois,38.4458,-86.7978,47527,,
Topaz Lake,NV,Nevada,Douglas,38.6976,-119.5427,89410,,
Penelope,TX,Texas,Hill,31.8585,-96.9281,76676,,
Malden,WA,Washington,Whitman,47.2296,-117.4731,99149,,
Sumpter,OR,Oregon,Baker,44.7435,-118.1975,97877,,
Falls View,WV,West Virginia,Fayette,38.1297,-81.2539,25040 25002,,
Denton,NE,Nebraska,Lancaster,40.7392,-96.846,68339,,
Albin,WY,Wyoming,Laramie,41.4174,-104.1019,82050,,
Glenwood,MO,Missouri,Schuyler,40.5243,-92.5765,63541,,
Ramona,SD,South Dakota,Lake,44.1199,-97.2154,57054,,
New Leipzig,ND,North Dakota,Grant,46.3758,-101.9516,58562,,
New Minden,IL,Illinois,Washington,38.438,-89.3705,62263,,
Browndell,TX,Texas,Jasper,31.1254,-93.9802,75931,,
Jacksonville,VT,Vermont,Windham,42.7976,-72.8192,5342,,
Elizabeth,IN,Indiana,Harrison,38.124,-85.9736,47117,,
Adona,AR,Arkansas,Perry,35.0399,-92.8991,72001,,
Knox City,MO,Missouri,Knox,40.1441,-92.0103,63446,,
Napeague,NY,New York,Suffolk,40.995,-72.0707,11930,,
Gail,TX,Texas,Borden,32.767,-101.4465,79738,,
Chapman,PA,Pennsylvania,Northampton,40.7585,-75.4013,18014,,
Woden,IA,Iowa,Hancock,43.2308,-93.9114,50484,,
Verona,IL,Illinois,Grundy,41.2156,-88.5047,60479,,
Port Royal,VA,Virginia,Caroline,38.1657,-77.1989,22538 22535,,
Kempton,IL,Illinois,Ford,40.9355,-88.2362,60946,,
Milton Mills,NH,New Hampshire,Strafford,43.5037,-70.9654,3852,,
Milford,CA,California,Lassen,40.1634,-120.3686,96121,,
Black Butte Ranch,OR,Oregon,Deschutes,44.3577,-121.6588,97759,,
Reydon,OK,Oklahoma,Roger Mills,35.6503,-99.9237,73660,,
Salt Point,NY,New York,Dutchess,41.806,-73.7901,12578,,
Aurora,WV,West Virginia,Preston,39.3254,-79.5546,26705,,
Malta,ID,Idaho,Cassia,42.3075,-113.3693,83342,,
Mineral,WA,Washington,Lewis,46.7193,-122.1859,98355,,
Schoenchen,KS,Kansas,Ellis,38.713,-99.3324,67667 67601,,
Lake Bronson,MN,Minnesota,Kittson,48.7322,-96.664,56734,,
Sylvia,KS,Kansas,Reno,37.9589,-98.4085,67581,,
Stollings,WV,West Virginia,Logan,37.8409,-81.9624,25646 25601,,
Slaughters,KY,Kentucky,Webster,37.4901,-87.5021,42456,,
Palmer,IL,Illinois,Christian,39.4586,-89.4079,62556,,
Leipsic,DE,Delaware,Kent,39.243,-75.5155,19977 19901,,
Elgin,PA,Pennsylvania,Erie,41.907,-79.7465,16407 16413,,
Birmingham,MO,Missouri,Clay,39.1674,-94.4502,64161,,
Frierson,LA,Louisiana,De Soto,32.2487,-93.6893,71027,,
Ute Park,NM,New Mexico,Colfax,36.5467,-105.1038,87749,,
Wilmore,PA,Pennsylvania,Cambria,40.3877,-78.717,15946 15962 15958,,
Whittier,AK,Alaska,Valdez-Cordova,60.7852,-148.6455,99693 99686,,
Mekoryuk,AK,Alaska,Bethel,60.3704,-166.267,99630,,
McBride,MI,Michigan,Montcalm,43.3521,-85.0441,48852 48829,,
Noma,FL,Florida,Holmes,30.9802,-85.6223,32425 32452,,
Flasher,ND,North Dakota,Morton,46.4521,-101.2324,58535,,
Litchfield,CA,California,Lassen,40.3877,-120.3809,96117,,
Bruce,SD,South Dakota,Brookings,44.4378,-96.8906,57220,,
Slayden,TN,Tennessee,Dickson,36.2913,-87.4656,37165 37051,,
Chatham,MI,Michigan,Alger,46.3441,-86.9313,49816,,
Stillwater,PA,Pennsylvania,Columbia,41.1506,-76.3693,17878,,
Chula,MO,Missouri,Livingston,39.9219,-93.4774,64635,,
Hanover,NM,New Mexico,Grant,32.8149,-108.0897,88041,,
Little Sturgeon,WI,Wisconsin,Door,44.8422,-87.5743,54235,,
Windom,TX,Texas,Fannin,33.5647,-95.9985,75492,,
Adair,IL,Illinois,McDonough,40.4183,-90.4974,61411,,
Hiseville,KY,Kentucky,Barren,37.1008,-85.8149,42127 42141 42152,,
Halliday,ND,North Dakota,Dunn,47.3522,-102.3388,58636,,
Van Wert,IA,Iowa,Decatur,40.871,-93.7918,50262,,
Kenilworth,UT,Utah,Carbon,39.6803,-110.8145,84529,,
Edgerton,WY,Wyoming,Natrona,43.4142,-106.2477,82635,,
Blodgett,MO,Missouri,Scott,37.0049,-89.5264,63824 63801,,
Chupadero,NM,New Mexico,Santa Fe,35.8144,-105.9198,87506,,
Storden,MN,Minnesota,Cottonwood,44.0396,-95.3193,56174,,
Reevesville,SC,South Carolina,Dorchester,33.2021,-80.6456,29471,,
Spurgeon,IN,Indiana,Pike,38.2554,-87.2587,47584 47660,,
Clutier,IA,Iowa,Tama,42.0793,-92.4036,52217,,
Karns City,PA,Pennsylvania,Butler,40.997,-79.7263,16041 16050,,
Smolan,KS,Kansas,Saline,38.7383,-97.6845,67456,,
Moorhead,IA,Iowa,Monona,41.9244,-95.8507,51558,,
Pennington,AL,Alabama,Choctaw,32.1994,-88.0494,36916,,
Gold Hill,CO,Colorado,Boulder,40.0597,-105.4189,80455 80302,,
Summit,OR,Oregon,Benton,44.6361,-123.5768,97326,,
Belk,AL,Alabama,Fayette,33.6516,-87.9286,35545 35574 35555,,
Madison,MD,Maryland,Dorchester,38.5149,-76.2155,21648 21677,,
Halifax,NC,North Carolina,Halifax,36.3255,-77.5901,27839,,
Acampo,CA,California,San Joaquin,38.1735,-121.2798,95220,,
Belle Mead,NJ,New Jersey,Somerset,40.4645,-74.6725,8502,,
Canadian,OK,Oklahoma,Pittsburg,35.1741,-95.6496,74425,,
Froid,MT,Montana,Roosevelt,48.338,-104.4908,59226,,
Buncombe,IL,Illinois,Johnson,37.4715,-88.9746,62912,,
Frederika,IA,Iowa,Bremer,42.8835,-92.3054,50676 50674,,
Benedict,MD,Maryland,Charles,38.5116,-76.6797,20612,,
Creston,NE,Nebraska,Platte,41.7081,-97.3625,68631,,
Cameron,LA,Louisiana,Cameron,29.787,-93.2925,70631,,
Pollard,AR,Arkansas,Clay,36.4296,-90.267,72456,,
Black,AL,Alabama,Geneva,31.0102,-85.7428,36314,,
Jackson,NE,Nebraska,Dakota,42.4507,-96.579,68743,,
Standard,IL,Illinois,Putnam,41.2558,-89.1818,61326 61363,,
Goree,TX,Texas,Knox,33.468,-99.5236,76363,,
Hayes Center,NE,Nebraska,Hayes,40.511,-101.0204,69032,,
Tuscumbia,MO,Missouri,Miller,38.2369,-92.4601,65082,,
Wellman,TX,Texas,Terry,33.047,-102.4274,79378,,
Big Island,VA,Virginia,Bedford,37.5351,-79.3615,24526,,
Lunenburg,VA,Virginia,Lunenburg,36.9584,-78.2682,23974 23952,,
Yeehaw Junction,FL,Florida,Osceola,27.6993,-80.8871,34972,,
College Springs,IA,Iowa,Page,40.6213,-95.1212,51630 51637,,
Brinson,GA,Georgia,Decatur,30.9784,-84.7379,39825,,
Falling Spring,WV,West Virginia,Greenbrier,37.9926,-80.3576,24966,,
Gary,MN,Minnesota,Norman,47.3725,-96.2656,56545,,
Vermilion,IL,Illinois,Edgar,39.5802,-87.5879,61944 61955,,
Guide Rock,NE,Nebraska,Webster,40.0738,-98.3288,68942,,
Nauvoo,AL,Alabama,Walker,33.9873,-87.4876,35578,,
Braman,OK,Oklahoma,Kay,36.9237,-97.3351,74632,,
Industry,CA,California,Los Angeles,34.0175,-117.9267,91748 91789 91745 91746 91744 91714 91715,,
Cottonwood,TX,Texas,Kaufman,32.4622,-96.3954,75158,,
Fort Yates,ND,North Dakota,Sioux,46.0866,-100.63,58538,,
Haywood City,MO,Missouri,Scott,37.0117,-89.6003,63771,,
Bluewater Acres,NM,New Mexico,Cibola,35.2667,-108.1351,87323,,
Yellow Bluff,AL,Alabama,Wilcox,31.9622,-87.4808,36769,,
Egg Harbor,WI,Wisconsin,Door,45.0528,-87.2826,54209,,
Tappen,ND,North Dakota,Kidder,46.8715,-99.6269,58487,,
Matoaka,WV,West Virginia,Mercer,37.4182,-81.2417,24736,,
Koliganek,AK,Alaska,Dillingham,59.6971,-157.2258,99576,,
Capulin,CO,Colorado,Conejos,37.2819,-106.1051,81140 81124,,
Surrency,GA,Georgia,Appling,31.7215,-82.1988,31563,,
Elbert,CO,Colorado,Elbert,39.2189,-104.5403,80106,,
Trail Side,CO,Colorado,Morgan,40.2493,-103.8432,80701,,
De Smet,ID,Idaho,Benewah,47.141,-116.9113,83824,,
Pine Village,IN,Indiana,Warren,40.4495,-87.2534,47975,,
Seaton,IL,Illinois,Mercer,41.1023,-90.7991,61476,,
San Jon,NM,New Mexico,Quay,35.1113,-103.3363,88434,,
St. Johns,OH,Ohio,Auglaize,40.5558,-84.0796,45884 45895,,
Garland,WY,Wyoming,Park,44.7777,-108.6542,82435,,
Highwood,MT,Montana,Chouteau,47.5991,-110.7677,59450,,
Bethel,DE,Delaware,Sussex,38.571,-75.6196,19931,,
Monterey,IN,Indiana,Pulaski,41.1561,-86.4822,46960,,
White Mountain,AK,Alaska,Nome,64.6812,-163.4228,99784,,
Barnett,MO,Missouri,Morgan,38.3775,-92.6746,65011,,
Glendo,WY,Wyoming,Platte,42.5048,-105.0249,82213,,
Bulpitt,IL,Illinois,Christian,39.5919,-89.4258,62517,,
Oldtown,ID,Idaho,Bonner,48.1839,-117.0207,83822,,
Hanston,KS,Kansas,Hodgeman,38.1231,-99.7127,67849,,
Altamont,MO,Missouri,Daviess,39.8885,-94.0867,64640 64620,,
Glenfield,PA,Pennsylvania,Allegheny,40.5207,-80.1333,15143,,
Rollins,MT,Montana,Lake,47.9106,-114.1948,59931,,
Chugwater,WY,Wyoming,Platte,41.7558,-104.8229,82210,,
Haviland,OH,Ohio,Paulding,41.0178,-84.5853,45851,,
Hull,GA,Georgia,Madison,34.0155,-83.2939,30646,,
Alvord,IA,Iowa,Lyon,43.3418,-96.3026,51230,,
Stoutland,MO,Missouri,Camden,37.8136,-92.5143,65567,,
